sample_id,benchmark,split,overlap_ratio,overlap_percent,dominance_condition,speaker_a_gain,speaker_b_gain,duration_bucket,duration_sec,interruption_style,sample_rate,mixed_path,spk1_path,spk2_path,source_spk1,source_spk2,random_seed,label_status
audio_depth_stress_v1_0089,audio_depth_stress_v1,train,0.8,80,speaker_a_dominant,1.0,0.55,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0089_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0089_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0089_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_dev_09_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_dev_09_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0090,audio_depth_stress_v1,train,0.9,90,speaker_a_dominant,1.0,0.55,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0090_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0090_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0090_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_dev_10_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_dev_10_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0091,audio_depth_stress_v1,test,0.0,0,speaker_b_dominant,0.55,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0091_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0091_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0091_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_01_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_01_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0092,audio_depth_stress_v1,dev,0.1,10,speaker_b_dominant,0.55,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0092_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0092_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0092_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_02_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_02_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0093,audio_depth_stress_v1,train,0.2,20,speaker_b_dominant,0.55,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0093_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0093_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0093_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_03_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_03_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0094,audio_depth_stress_v1,train,0.3,30,speaker_b_dominant,0.55,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0094_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0094_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0094_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_04_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_04_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0095,audio_depth_stress_v1,train,0.4,40,speaker_b_dominant,0.55,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0095_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0095_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0095_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_05_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_05_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0096,audio_depth_stress_v1,test,0.5,50,speaker_b_dominant,0.55,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0096_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0096_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0096_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_06_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_06_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0097,audio_depth_stress_v1,dev,0.6,60,speaker_b_dominant,0.55,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0097_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0097_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0097_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_07_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_07_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0098,audio_depth_stress_v1,train,0.7,70,speaker_b_dominant,0.55,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0098_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0098_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0098_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_08_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_08_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0099,audio_depth_stress_v1,train,0.8,80,speaker_b_dominant,0.55,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0099_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0099_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0099_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_09_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_09_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0100,audio_depth_stress_v1,train,0.9,90,speaker_b_dominant,0.55,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0100_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0100_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0100_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_10_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticOppositeOverlap/SyntheticOppositeOverlap_test_10_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0101,audio_depth_stress_v1,test,0.0,0,balanced,0.85,0.85,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0101_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0101_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0101_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_01_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_01_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0102,audio_depth_stress_v1,dev,0.1,10,balanced,0.85,0.85,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0102_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0102_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0102_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_02_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_02_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0103,audio_depth_stress_v1,train,0.2,20,balanced,0.85,0.85,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0103_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0103_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0103_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_03_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_03_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0104,audio_depth_stress_v1,train,0.3,30,balanced,0.85,0.85,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0104_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0104_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0104_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_04_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_04_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0105,audio_depth_stress_v1,train,0.4,40,balanced,0.85,0.85,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0105_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0105_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0105_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_05_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_05_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0106,audio_depth_stress_v1,test,0.5,50,balanced,0.85,0.85,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0106_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0106_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0106_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_06_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_06_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0107,audio_depth_stress_v1,dev,0.6,60,balanced,0.85,0.85,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0107_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0107_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0107_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_07_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_07_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0108,audio_depth_stress_v1,train,0.7,70,balanced,0.85,0.85,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0108_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0108_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0108_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_08_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_08_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0109,audio_depth_stress_v1,train,0.8,80,balanced,0.85,0.85,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0109_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0109_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0109_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_09_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_09_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0110,audio_depth_stress_v1,train,0.9,90,balanced,0.85,0.85,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0110_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0110_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0110_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_10_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_dev_10_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0111,audio_depth_stress_v1,test,0.0,0,weak_target_speaker,0.45,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0111_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0111_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0111_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_01_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_01_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0112,audio_depth_stress_v1,dev,0.1,10,weak_target_speaker,0.45,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0112_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0112_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0112_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_02_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_02_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0113,audio_depth_stress_v1,train,0.2,20,weak_target_speaker,0.45,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0113_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0113_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0113_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_03_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_03_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0114,audio_depth_stress_v1,train,0.3,30,weak_target_speaker,0.45,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0114_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0114_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0114_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_04_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_04_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0115,audio_depth_stress_v1,train,0.4,40,weak_target_speaker,0.45,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0115_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0115_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0115_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_05_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_05_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0116,audio_depth_stress_v1,test,0.5,50,weak_target_speaker,0.45,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0116_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0116_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0116_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_06_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_06_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0117,audio_depth_stress_v1,dev,0.6,60,weak_target_speaker,0.45,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0117_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0117_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0117_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_07_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_07_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0118,audio_depth_stress_v1,train,0.7,70,weak_target_speaker,0.45,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0118_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0118_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0118_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_08_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_08_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0119,audio_depth_stress_v1,train,0.8,80,weak_target_speaker,0.45,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0119_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0119_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0119_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_09_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_09_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0120,audio_depth_stress_v1,train,0.9,90,weak_target_speaker,0.45,1.0,long,24.0,clean_turn_taking,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0120_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0120_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0120_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_10_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticNoOverlap/SyntheticNoOverlap_test_10_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0121,audio_depth_stress_v1,test,0.0,0,speaker_a_dominant,1.0,0.55,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0121_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0121_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0121_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_01_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_01_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0122,audio_depth_stress_v1,dev,0.1,10,speaker_a_dominant,1.0,0.55,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0122_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0122_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0122_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_02_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_02_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0123,audio_depth_stress_v1,train,0.2,20,speaker_a_dominant,1.0,0.55,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0123_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0123_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0123_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_03_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_03_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0124,audio_depth_stress_v1,train,0.3,30,speaker_a_dominant,1.0,0.55,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0124_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0124_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0124_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_04_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_04_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0125,audio_depth_stress_v1,train,0.4,40,speaker_a_dominant,1.0,0.55,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0125_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0125_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0125_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_05_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_05_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0126,audio_depth_stress_v1,test,0.5,50,speaker_a_dominant,1.0,0.55,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0126_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0126_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0126_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_06_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_06_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0127,audio_depth_stress_v1,dev,0.6,60,speaker_a_dominant,1.0,0.55,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0127_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0127_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0127_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_07_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_07_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0128,audio_depth_stress_v1,train,0.7,70,speaker_a_dominant,1.0,0.55,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0128_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0128_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0128_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_08_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_08_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0129,audio_depth_stress_v1,train,0.8,80,speaker_a_dominant,1.0,0.55,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0129_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0129_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0129_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_09_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_09_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0130,audio_depth_stress_v1,train,0.9,90,speaker_a_dominant,1.0,0.55,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0130_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0130_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0130_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_10_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_dev_10_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0131,audio_depth_stress_v1,test,0.0,0,speaker_b_dominant,0.55,1.0,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0131_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0131_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0131_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_01_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_01_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0132,audio_depth_stress_v1,dev,0.1,10,speaker_b_dominant,0.55,1.0,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0132_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0132_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0132_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_02_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_02_spk2.wav,42,needs_route_eval
