sample_id,split,overlap_tier,best_route_label,mixed_cer,separated_cer,cleaned_cer,map_path_deployable,map_path_logmel,map_path_analysis,duration,mean_energy,max_energy,spectral_flux_mean,spectral_flux_std,overlap_proxy_mean,overlap_proxy_max,uncertainty_proxy_mean,uncertainty_proxy_max,energy_norm_mean,mixed_segment_count,separated_segment_count,cleaned_removed_count,length_ratio,repetition_score,method_disagreement_score,separated_length,mixed_length,cleaned_length,selected_method_v2,decision_rule_v2
SyntheticOppositeOverlap_dev_06,dev,SyntheticOppositeOverlap,separated,0.952381,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_dev_06.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_dev_06.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_dev_06.npy,3.3693125,0.016005413606762886,0.0570722334086895,0.030195113271474838,0.07904393970966339,0.29877451062202454,0.9803921580314636,0.2178104668855667,0.7960784435272217,0.31358978152275085,1.0,2.0,0.0,4.181818,3.1818181818181817,70.0,46.0,11.0,46.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_dev_07,dev,SyntheticOppositeOverlap,separated,0.5,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_dev_07.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_dev_07.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_dev_07.npy,2.32025,0.01610969379544258,0.041087787598371506,0.03712468966841698,0.08858513087034225,0.35024508833885193,0.9764705896377563,0.27818629145622253,0.6901960968971252,0.3637717068195343,1.0,2.0,0.0,4.777778,3.7777777777777777,68.0,43.0,9.0,43.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_dev_08,dev,SyntheticOppositeOverlap,separated,0.55,0.2,0.2,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_dev_08.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_dev_08.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_dev_08.npy,1.8305625,0.02626369707286358,0.0875515267252922,0.03624211996793747,0.08670429140329361,0.3236519396305084,0.9882352948188782,0.25306370854377747,0.8274509906768799,0.27459102869033813,1.0,2.0,0.0,3.583333,2.5833333333333335,62.0,43.0,12.0,43.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_dev_09,dev,SyntheticOppositeOverlap,separated,0.857143,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_dev_09.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_dev_09.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_dev_09.npy,1.5796875,0.03433455899357796,0.10367300361394882,0.03249826282262802,0.08379950374364853,0.34264707565307617,0.9843137264251709,0.20780229568481445,0.8588235378265381,0.3355656862258911,1.0,2.0,0.0,9.75,8.75,70.0,39.0,4.0,39.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_dev_10,dev,SyntheticOppositeOverlap,separated,0.354839,0.258065,0.258065,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_dev_10.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_dev_10.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_dev_10.npy,4.8023125,0.013820867985486984,0.06918918341398239,0.029187358915805817,0.07823531329631805,0.2939542829990387,0.9450980424880981,0.2723856270313263,0.6431372761726379,0.2652077376842499,2.0,2.0,0.0,2.086957,1.0869565217391304,50.0,48.0,23.0,48.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_test_01,test,SyntheticOppositeOverlap,mixed,0.457143,0.457143,0.457143,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_test_01.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_test_01.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_test_01.npy,3.886875,0.017564095556735992,0.06578569859266281,0.03012925013899803,0.07767058163881302,0.26789218187332153,1.0,0.24763073027133942,0.7137255072593689,0.2777717113494873,3.0,4.0,0.0,3.44,2.44,122.0,86.0,25.0,86.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_test_02,test,SyntheticOppositeOverlap,mixed,0.56,0.76,0.76,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_test_02.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_test_02.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_test_02.npy,4.111375,0.013150224462151527,0.07803157716989517,0.028247658163309097,0.07578665018081665,0.23129086196422577,0.9803921580314636,0.2026960849761963,0.6117647290229797,0.21949179470539093,1.0,2.0,0.0,3.0625,2.0625,66.0,49.0,16.0,49.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_test_03,test,SyntheticOppositeOverlap,separated,0.5,0.066667,0.066667,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_test_03.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_test_03.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_test_03.npy,3.3695,0.014308078214526176,0.08676844090223312,0.02665608376264572,0.07479754090309143,0.23459969460964203,0.9529411792755127,0.21156048774719238,0.7058823704719543,0.21346931159496307,1.0,2.0,0.0,3.0,2.0,76.0,57.0,19.0,57.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_test_04,test,SyntheticOppositeOverlap,separated,0.947368,0.052632,0.052632,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_test_04.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_test_04.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_test_04.npy,2.2916875,0.017832152545452118,0.0629124864935875,0.03008175455033779,0.07824046164751053,0.32034316658973694,0.9882352948188782,0.236111119389534,0.8078431487083435,0.31314700841903687,1.0,2.0,0.0,3.666667,2.6666666666666665,64.0,44.0,12.0,44.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_test_05,test,SyntheticOppositeOverlap,separated,0.7,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_test_05.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_test_05.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_test_05.npy,2.09,0.018573172390460968,0.05744156241416931,0.034779276698827744,0.08459491282701492,0.3444444239139557,1.0,0.3468954563140869,0.8039215803146362,0.34377047419548035,1.0,2.0,0.0,4.090909,3.090909090909091,68.0,45.0,11.0,45.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_test_06,test,SyntheticOppositeOverlap,separated,0.461538,0.038462,0.038462,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_test_06.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_test_06.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_test_06.npy,3.31875,0.01695353165268898,0.0747746005654335,0.030227798968553543,0.08057020604610443,0.26250001788139343,0.9764705896377563,0.2287990301847458,0.6941176652908325,0.26235049962997437,1.0,2.0,0.0,2.888889,1.8888888888888888,68.0,52.0,18.0,52.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_test_07,test,SyntheticOppositeOverlap,separated,0.791667,0.291667,0.291667,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_test_07.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_test_07.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_test_07.npy,2.7929375,0.01694204844534397,0.05662092939019203,0.029229486361145973,0.08099775016307831,0.31989380717277527,0.9843137264251709,0.24084968864917755,0.843137264251709,0.33116018772125244,1.0,2.0,0.0,3.266667,2.2666666666666666,68.0,49.0,15.0,49.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_test_08,test,SyntheticOppositeOverlap,separated,0.777778,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_test_08.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_test_08.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_test_08.npy,2.4680625,0.015900874510407448,0.04785867780447006,0.032699741423130035,0.0827421247959137,0.35326799750328064,0.9882352948188782,0.2908088266849518,0.7607843279838562,0.3729342520236969,1.0,2.0,0.0,5.5,4.5,72.0,44.0,8.0,44.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_test_09,test,SyntheticOppositeOverlap,separated,0.590909,0.090909,0.090909,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_test_09.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_test_09.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_test_09.npy,2.721625,0.015619130805134773,0.058342453092336655,0.03262707218527794,0.08754724264144897,0.32990196347236633,0.9764705896377563,0.26058006286621094,0.6980392336845398,0.3155091106891632,1.0,2.0,0.0,2.764706,1.7647058823529411,60.0,47.0,17.0,47.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_test_10,test,SyntheticOppositeOverlap,separated,0.3,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_test_10.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_test_10.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_test_10.npy,3.3735,0.021731935441493988,0.10371410101652145,0.026987263932824135,0.07620462030172348,0.23031048476696014,0.9803921580314636,0.20984478294849396,0.7215686440467834,0.21692796051502228,1.0,2.0,0.0,2.647059,1.6470588235294117,56.0,45.0,17.0,45.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
